record_id,machine_id,original_product_id,timestamp,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,machine_failure,failure_type
REC-05952,PRESS-01,L53131,2026-09-05 23:00:00,300.7,310.9,1650,29.4,102,0,No Failure
REC-05953,PRESS-01,L53132,2026-09-06 00:00:00,300.7,310.8,1563,33.8,104,0,No Failure
REC-05954,CONV-02,M20813,2026-09-06 01:00:00,300.7,310.9,1486,38.9,106,0,No Failure
REC-05955,PRESS-01,L53134,2026-09-06 02:00:00,300.8,310.9,1732,25.7,109,0,No Failure
REC-05956,PRESS-01,L53135,2026-09-06 03:00:00,300.7,310.8,1653,31.6,111,0,No Failure
REC-05957,PRESS-01,L53136,2026-09-06 04:00:00,300.7,310.9,1535,37.1,113,0,No Failure
REC-05958,PRESS-01,L53137,2026-09-06 05:00:00,300.7,310.9,1637,37.2,115,0,No Failure
REC-05959,PRESS-01,L53138,2026-09-06 06:00:00,300.6,310.8,1533,38.5,117,0,No Failure
REC-05960,PRESS-01,L53139,2026-09-06 07:00:00,300.6,310.8,1378,51.2,119,0,No Failure
REC-05961,PRESS-01,L53140,2026-09-06 08:00:00,300.5,310.7,1606,33.5,121,0,No Failure
REC-05962,PRESS-01,L53141,2026-09-06 09:00:00,300.3,310.7,1539,32.3,123,0,No Failure
REC-05963,PRESS-01,L53142,2026-09-06 10:00:00,300.5,310.8,1728,26.3,125,0,No Failure
REC-05964,CNC-02,H35377,2026-09-06 11:00:00,300.4,310.7,1656,36.3,127,0,No Failure
REC-05965,CNC-03,H35378,2026-09-06 12:00:00,300.5,310.8,1631,30.5,132,0,No Failure
REC-05966,CNC-01,H35379,2026-09-06 13:00:00,300.5,310.9,1447,46.5,137,0,No Failure
REC-05967,PRESS-01,L53146,2026-09-06 14:00:00,300.4,310.8,1396,49.3,142,0,No Failure
REC-05968,PRESS-01,L53147,2026-09-06 15:00:00,300.4,310.8,1390,52.5,144,0,No Failure
REC-05969,PRESS-01,L53148,2026-09-06 16:00:00,300.4,310.8,1348,56.0,146,0,No Failure
REC-05970,CONV-01,M20829,2026-09-06 17:00:00,300.4,310.8,1491,35.9,148,0,No Failure
REC-05971,PRESS-01,L53150,2026-09-06 18:00:00,300.4,310.8,1520,37.6,151,0,No Failure
REC-05972,PRESS-01,L53151,2026-09-06 19:00:00,300.5,310.8,1509,33.0,153,0,No Failure
REC-05973,PRESS-01,L53152,2026-09-06 20:00:00,300.5,310.8,1445,46.6,155,0,No Failure
REC-05974,PRESS-01,L53153,2026-09-06 21:00:00,300.5,310.8,1354,51.8,157,0,No Failure
REC-05975,PRESS-01,L53154,2026-09-06 22:00:00,300.5,310.7,1488,39.4,159,0,No Failure
REC-05976,CNC-02,H35389,2026-09-06 23:00:00,300.5,310.7,1654,28.6,161,0,No Failure
REC-05977,CNC-03,H35390,2026-09-07 00:00:00,300.5,310.6,1378,51.5,166,0,No Failure
REC-05978,PRESS-01,L53157,2026-09-07 01:00:00,300.6,310.7,1750,30.6,171,0,No Failure
REC-05979,PRESS-01,L53158,2026-09-07 02:00:00,300.5,310.6,1448,46.3,173,0,No Failure
REC-05980,CNC-01,H35393,2026-09-07 03:00:00,300.6,310.7,1501,45.3,175,0,No Failure
REC-05981,CONV-02,M20840,2026-09-07 04:00:00,300.6,310.7,1654,32.0,180,0,No Failure
REC-05982,CONV-01,M20841,2026-09-07 05:00:00,300.7,310.7,1347,46.5,183,0,No Failure
REC-05983,PRESS-01,L53162,2026-09-07 06:00:00,300.7,310.8,1486,37.1,186,0,No Failure
REC-05984,CNC-02,H35397,2026-09-07 07:00:00,300.8,310.8,1466,45.2,188,0,No Failure
REC-05985,CNC-03,H35398,2026-09-07 08:00:00,300.7,310.8,1346,52.0,193,0,No Failure
REC-05986,PRESS-01,L53165,2026-09-07 09:00:00,300.7,310.7,1314,42.4,198,0,No Failure
REC-05987,PRESS-01,L53166,2026-09-07 10:00:00,300.6,310.7,1440,52.5,200,0,No Failure
REC-05988,PRESS-01,L53167,2026-09-07 11:00:00,300.7,310.8,1608,39.5,202,0,No Failure
REC-05989,CNC-01,H35402,2026-09-07 12:00:00,300.7,310.8,1296,58.2,204,0,No Failure
REC-05990,PRESS-01,L53169,2026-09-07 13:00:00,300.7,310.7,1507,46.1,209,0,No Failure
REC-05991,CONV-02,M20850,2026-09-07 14:00:00,300.7,310.7,1343,51.6,211,0,No Failure
REC-05992,PRESS-01,L53171,2026-09-07 15:00:00,300.7,310.7,1416,40.4,214,0,No Failure
REC-05993,PRESS-01,L53172,2026-09-07 16:00:00,300.7,310.6,1288,47.2,216,0,No Failure
REC-05994,CONV-01,M20853,2026-09-07 17:00:00,300.7,310.6,1407,42.4,218,0,No Failure
REC-05995,PRESS-01,L53174,2026-09-07 18:00:00,300.6,310.4,1608,39.2,221,0,No Failure
REC-05996,PRESS-01,L53175,2026-09-07 19:00:00,300.6,310.3,1920,22.3,223,0,No Failure
REC-05997,CONV-02,M20856,2026-09-07 20:00:00,300.5,310.2,1386,48.2,225,0,No Failure
REC-05998,CONV-01,M20857,2026-09-07 21:00:00,300.5,310.2,1571,34.6,228,0,No Failure
REC-05999,CONV-02,M20858,2026-09-07 22:00:00,300.4,310.2,1613,36.9,231,0,No Failure
REC-06000,CONV-01,M20859,2026-09-07 23:00:00,300.4,310.2,1671,30.5,234,1,Tool Wear Failure
REC-06001,CNC-02,H35414,2026-09-08 00:00:00,300.4,310.2,1431,43.2,0,0,No Failure
REC-06002,CONV-02,M20861,2026-09-08 01:00:00,300.4,310.2,1380,47.3,5,0,No Failure
REC-06003,PRESS-01,L53182,2026-09-08 02:00:00,300.5,310.3,1683,31.5,8,0,No Failure
REC-06004,PRESS-01,L53183,2026-09-08 03:00:00,300.4,310.2,1529,36.2,10,0,No Failure
REC-06005,PRESS-01,L53184,2026-09-08 04:00:00,300.5,310.4,1761,26.5,12,0,No Failure
REC-06006,PRESS-01,L53185,2026-09-08 05:00:00,300.6,310.5,1570,38.3,14,0,No Failure
REC-06007,CONV-01,M20866,2026-09-08 06:00:00,300.6,310.5,2156,18.0,16,0,No Failure
REC-06008,CONV-02,M20867,2026-09-08 07:00:00,300.7,310.6,1349,54.5,19,0,No Failure
REC-06009,PRESS-01,L53188,2026-09-08 08:00:00,300.7,310.7,1431,39.3,22,0,No Failure
REC-06010,PRESS-01,L53189,2026-09-08 09:00:00,300.6,310.6,1931,22.0,24,0,No Failure
REC-06011,CNC-03,H35424,2026-09-08 10:00:00,300.7,310.7,1428,43.4,26,0,No Failure
REC-06012,PRESS-01,L53191,2026-09-08 11:00:00,300.8,310.8,1564,36.2,31,0,No Failure
REC-06013,CNC-01,H35426,2026-09-08 12:00:00,300.8,310.9,1425,44.0,33,0,No Failure
REC-06014,PRESS-01,L53193,2026-09-08 13:00:00,300.7,310.8,1597,30.5,38,0,No Failure
REC-06015,CNC-02,H35428,2026-09-08 14:00:00,300.8,310.8,1618,32.8,40,0,No Failure
REC-06016,CONV-01,M20875,2026-09-08 15:00:00,300.8,310.8,1520,38.0,45,0,No Failure
REC-06017,PRESS-01,L53196,2026-09-08 16:00:00,300.7,310.7,1425,45.3,48,0,No Failure
REC-06018,PRESS-01,L53197,2026-09-08 17:00:00,300.8,310.9,1398,38.2,50,0,No Failure
REC-06019,CONV-02,M20878,2026-09-08 18:00:00,300.8,310.9,1557,31.6,52,0,No Failure
REC-06020,PRESS-01,L53199,2026-09-08 19:00:00,300.7,310.8,1519,43.9,55,0,No Failure
REC-06021,PRESS-01,L53200,2026-09-08 20:00:00,300.7,310.8,1619,34.9,57,0,No Failure
REC-06022,PRESS-01,L53201,2026-09-08 21:00:00,300.7,310.8,1814,21.4,59,0,No Failure
REC-06023,PRESS-01,L53202,2026-09-08 22:00:00,300.7,310.9,1521,39.4,61,0,No Failure
REC-06024,CONV-01,M20883,2026-09-08 23:00:00,300.7,310.9,1369,51.2,63,0,No Failure
REC-06025,PRESS-01,L53204,2026-09-09 00:00:00,300.7,310.9,1356,65.3,66,1,Power Failure
REC-06026,PRESS-01,L53205,2026-09-09 01:00:00,300.7,311.0,1336,53.3,68,0,No Failure
REC-06027,PRESS-01,L53206,2026-09-09 02:00:00,300.7,311.0,1403,48.3,70,0,No Failure
REC-06028,CONV-02,M20887,2026-09-09 03:00:00,300.7,311.0,1413,44.3,72,0,No Failure
REC-06029,PRESS-01,L53208,2026-09-09 04:00:00,300.6,310.9,1472,47.6,75,0,No Failure
REC-06030,CONV-01,M20889,2026-09-09 05:00:00,300.7,310.8,1452,47.9,77,0,No Failure
REC-06031,PRESS-01,L53210,2026-09-09 06:00:00,300.6,310.7,1397,53.7,80,0,No Failure
REC-06032,PRESS-01,L53211,2026-09-09 07:00:00,300.6,310.7,1455,40.6,82,0,No Failure
REC-06033,PRESS-01,L53212,2026-09-09 08:00:00,300.7,310.8,1754,27.7,84,0,No Failure
REC-06034,PRESS-01,L53213,2026-09-09 09:00:00,300.6,310.9,1471,37.9,86,0,No Failure
REC-06035,CONV-02,M20894,2026-09-09 10:00:00,300.6,310.8,1389,48.1,88,0,No Failure
REC-06036,CONV-01,M20895,2026-09-09 11:00:00,300.6,310.9,1702,30.3,91,0,No Failure
REC-06037,CONV-02,M20896,2026-09-09 12:00:00,300.6,311.0,1401,54.6,94,0,No Failure
REC-06038,PRESS-01,L53217,2026-09-09 13:00:00,300.7,311.1,1426,46.2,97,0,No Failure
REC-06039,PRESS-01,L53218,2026-09-09 14:00:00,300.7,311.0,1496,38.3,99,0,No Failure
REC-06040,PRESS-01,L53219,2026-09-09 15:00:00,300.6,310.9,1433,42.6,101,0,No Failure
REC-06041,CONV-01,M20900,2026-09-09 16:00:00,300.7,311.1,1438,46.6,103,0,No Failure
REC-06042,CONV-02,M20901,2026-09-09 17:00:00,300.7,311.0,1418,49.3,106,0,No Failure
REC-06043,CONV-01,M20902,2026-09-09 18:00:00,300.8,311.0,1580,36.6,109,0,No Failure
REC-06044,CONV-02,M20903,2026-09-09 19:00:00,300.7,310.9,1468,41.8,112,0,No Failure
REC-06045,CONV-01,M20904,2026-09-09 20:00:00,300.8,310.9,1522,41.7,115,0,No Failure
REC-06046,PRESS-01,L53225,2026-09-09 21:00:00,300.8,310.9,1311,55.8,118,0,No Failure
REC-06047,PRESS-01,L53226,2026-09-09 22:00:00,300.9,311.0,1316,56.5,120,0,No Failure
REC-06048,CNC-03,H35461,2026-09-09 23:00:00,300.9,311.0,1853,23.6,122,0,No Failure
REC-06049,CONV-02,M20908,2026-09-10 00:00:00,300.9,311.0,1556,38.8,127,0,No Failure
REC-06050,CONV-01,M20909,2026-09-10 01:00:00,300.9,311.0,1567,34.3,130,0,No Failure
REC-06051,CONV-02,M20910,2026-09-10 02:00:00,300.9,311.1,1546,37.7,133,0,No Failure
REC-06052,PRESS-01,L53231,2026-09-10 03:00:00,300.9,311.0,1382,51.2,136,0,No Failure
REC-06053,PRESS-01,L53232,2026-09-10 04:00:00,300.9,311.0,2003,20.2,138,0,No Failure
REC-06054,PRESS-01,L53233,2026-09-10 05:00:00,300.8,310.9,1748,29.9,140,0,No Failure
REC-06055,CNC-01,H35468,2026-09-10 06:00:00,300.7,310.8,1518,40.1,142,0,No Failure
REC-06056,PRESS-01,L53235,2026-09-10 07:00:00,300.7,310.8,1475,42.0,147,0,No Failure
REC-06057,PRESS-01,L53236,2026-09-10 08:00:00,300.8,310.8,1634,29.2,149,0,No Failure
REC-06058,PRESS-01,L53237,2026-09-10 09:00:00,300.8,310.8,1689,32.9,151,0,No Failure
REC-06059,CONV-01,M20918,2026-09-10 10:00:00,300.9,310.9,1636,35.3,153,0,No Failure
REC-06060,PRESS-01,L53239,2026-09-10 11:00:00,300.9,311.0,2235,15.8,156,0,No Failure
REC-06061,PRESS-01,L53240,2026-09-10 12:00:00,301.0,311.1,1615,35.6,158,0,No Failure
REC-06062,CNC-02,H35475,2026-09-10 13:00:00,301.1,311.1,1618,29.5,160,0,No Failure
REC-06063,CONV-02,M20922,2026-09-10 14:00:00,301.1,311.2,1407,53.0,165,0,No Failure
REC-06064,PRESS-01,L53243,2026-09-10 15:00:00,301.1,311.1,1450,43.3,168,0,No Failure
REC-06065,PRESS-01,L53244,2026-09-10 16:00:00,301.1,311.1,1889,23.8,170,0,No Failure
REC-06066,PRESS-01,L53245,2026-09-10 17:00:00,301.0,310.9,1568,38.2,172,0,No Failure
REC-06067,PRESS-01,L53246,2026-09-10 18:00:00,301.0,311.0,1804,25.8,174,0,No Failure
REC-06068,PRESS-01,L53247,2026-09-10 19:00:00,301.0,311.0,1582,37.5,176,0,No Failure
REC-06069,CONV-01,M20928,2026-09-10 20:00:00,301.0,310.9,2047,17.9,178,0,No Failure
REC-06070,PRESS-01,L53249,2026-09-10 21:00:00,300.9,310.9,1601,34.0,181,0,No Failure
REC-06071,PRESS-01,L53250,2026-09-10 22:00:00,300.9,310.9,1615,32.0,183,0,No Failure
REC-06072,CONV-02,M20931,2026-09-10 23:00:00,300.9,310.8,1452,43.6,185,0,No Failure
REC-06073,CONV-01,M20932,2026-09-11 00:00:00,300.9,310.8,1695,30.2,188,0,No Failure
REC-06074,CONV-02,M20933,2026-09-11 01:00:00,300.9,310.8,1790,26.2,191,0,No Failure
REC-06075,CONV-01,M20934,2026-09-11 02:00:00,301.0,310.8,1533,39.3,194,0,No Failure
REC-06076,PRESS-01,L53255,2026-09-11 03:00:00,301.0,310.9,1813,28.5,197,0,No Failure
REC-06077,PRESS-01,L53256,2026-09-11 04:00:00,301.0,310.9,1492,36.7,199,0,No Failure
REC-06078,PRESS-01,L53257,2026-09-11 05:00:00,300.9,310.7,1479,43.3,201,0,No Failure
REC-06079,PRESS-01,L53258,2026-09-11 06:00:00,300.8,310.7,1339,59.1,203,1,Overstrain Failure
REC-06080,CONV-02,M20939,2026-09-11 07:00:00,300.8,310.7,1371,44.7,205,0,No Failure
REC-06081,PRESS-01,L53260,2026-09-11 08:00:00,300.9,310.7,1468,36.2,208,0,No Failure
REC-06082,PRESS-01,L53261,2026-09-11 09:00:00,300.9,310.7,1517,41.7,210,0,No Failure
REC-06083,PRESS-01,L53262,2026-09-11 10:00:00,300.9,310.7,1352,46.4,212,0,No Failure
REC-06084,PRESS-01,L53263,2026-09-11 11:00:00,300.9,310.7,1389,50.0,214,0,No Failure
REC-06085,CONV-01,M20944,2026-09-11 12:00:00,300.8,310.6,1505,36.2,0,0,No Failure
REC-06086,PRESS-01,L53265,2026-09-11 13:00:00,300.9,310.6,1538,36.7,3,0,No Failure
REC-06087,PRESS-01,L53266,2026-09-11 14:00:00,300.9,310.8,1482,37.0,5,0,No Failure
REC-06088,CONV-02,M20947,2026-09-11 15:00:00,300.9,310.8,1599,33.0,7,0,No Failure
REC-06089,PRESS-01,L53268,2026-09-11 16:00:00,300.9,310.8,1476,39.0,10,0,No Failure
REC-06090,PRESS-01,L53269,2026-09-11 17:00:00,300.9,310.7,1509,37.5,12,0,No Failure
REC-06091,PRESS-01,L53270,2026-09-11 18:00:00,300.9,310.8,1708,29.1,14,0,No Failure
REC-06092,PRESS-01,L53271,2026-09-11 19:00:00,300.9,310.7,1412,57.5,16,0,No Failure
REC-06093,PRESS-01,L53272,2026-09-11 20:00:00,300.9,310.7,1658,28.5,18,0,No Failure
REC-06094,PRESS-01,L53273,2026-09-11 21:00:00,301.0,310.8,1375,57.2,20,0,No Failure
REC-06095,CONV-01,M20954,2026-09-11 22:00:00,300.9,310.8,1402,48.1,22,0,No Failure
REC-06096,CONV-02,M20955,2026-09-11 23:00:00,300.9,310.7,1452,47.3,25,0,No Failure
REC-06097,CONV-01,M20956,2026-09-12 00:00:00,300.8,310.7,1483,40.8,28,0,No Failure
REC-06098,CNC-03,H35511,2026-09-12 01:00:00,300.9,310.8,1477,38.4,31,0,No Failure
REC-06099,CONV-02,M20958,2026-09-12 02:00:00,300.8,310.7,1924,22.4,36,0,No Failure
REC-06100,CNC-01,H35513,2026-09-12 03:00:00,300.9,310.7,1609,28.7,39,0,No Failure
REC-06101,CONV-01,M20960,2026-09-12 04:00:00,300.8,310.7,1886,21.1,44,0,No Failure
REC-06102,PRESS-01,L53281,2026-09-12 05:00:00,300.7,310.6,1616,29.6,47,0,No Failure
REC-06103,PRESS-01,L53282,2026-09-12 06:00:00,300.7,310.7,1442,43.2,49,0,No Failure
REC-06104,PRESS-01,L53283,2026-09-12 07:00:00,300.8,310.8,1407,45.1,51,0,No Failure
REC-06105,CONV-02,M20964,2026-09-12 08:00:00,300.8,310.8,1461,41.3,53,0,No Failure
REC-06106,CONV-01,M20965,2026-09-12 09:00:00,300.8,310.9,1522,46.2,56,0,No Failure
REC-06107,PRESS-01,L53286,2026-09-12 10:00:00,300.9,311.0,1432,48.1,59,0,No Failure
REC-06108,PRESS-01,L53287,2026-09-12 11:00:00,300.9,311.0,1438,49.0,61,0,No Failure
REC-06109,CONV-02,M20968,2026-09-12 12:00:00,300.8,310.9,1678,28.1,63,0,No Failure
REC-06110,CONV-01,M20969,2026-09-12 13:00:00,300.8,310.9,1514,38.7,66,0,No Failure
REC-06111,PRESS-01,L53290,2026-09-12 14:00:00,300.7,310.8,1534,41.3,69,0,No Failure
REC-06112,CONV-02,M20971,2026-09-12 15:00:00,300.7,310.8,1486,41.2,71,0,No Failure
REC-06113,PRESS-01,L53292,2026-09-12 16:00:00,300.7,310.8,1925,22.0,74,0,No Failure
REC-06114,CONV-01,M20973,2026-09-12 17:00:00,300.7,310.8,1724,30.0,76,0,No Failure
REC-06115,CONV-02,M20974,2026-09-12 18:00:00,300.8,310.8,1549,35.5,79,0,No Failure
REC-06116,PRESS-01,L53295,2026-09-12 19:00:00,300.8,310.9,1457,47.7,82,0,No Failure
REC-06117,PRESS-01,L53296,2026-09-12 20:00:00,300.8,310.9,1453,43.9,84,0,No Failure
REC-06118,PRESS-01,L53297,2026-09-12 21:00:00,300.8,311.0,1578,44.4,86,0,No Failure
REC-06119,CONV-01,M20978,2026-09-12 22:00:00,300.9,311.1,1325,61.4,88,0,No Failure
REC-06120,PRESS-01,L53299,2026-09-12 23:00:00,300.9,311.1,1471,39.3,91,0,No Failure
REC-06121,CONV-02,M20980,2026-09-13 00:00:00,300.9,311.2,1472,40.0,93,0,No Failure
REC-06122,PRESS-01,L53301,2026-09-13 01:00:00,300.9,311.1,1457,37.4,96,0,No Failure
REC-06123,PRESS-01,L53302,2026-09-13 02:00:00,301.0,311.0,1402,55.3,98,0,No Failure
REC-06124,PRESS-01,L53303,2026-09-13 03:00:00,300.9,310.9,1477,41.5,100,0,No Failure
REC-06125,CONV-01,M20984,2026-09-13 04:00:00,300.9,310.9,1727,30.1,102,0,No Failure
REC-06126,PRESS-01,L53305,2026-09-13 05:00:00,300.9,310.9,1995,20.2,105,0,No Failure
REC-06127,PRESS-01,L53306,2026-09-13 06:00:00,300.9,310.9,1370,52.5,107,0,No Failure
REC-06128,PRESS-01,L53307,2026-09-13 07:00:00,300.9,310.9,1228,66.4,109,0,No Failure
REC-06129,PRESS-01,L53308,2026-09-13 08:00:00,300.9,311.0,1499,38.0,111,0,No Failure
REC-06130,CONV-02,M20989,2026-09-13 09:00:00,301.0,311.0,1508,46.9,113,0,No Failure
REC-06131,PRESS-01,L53310,2026-09-13 10:00:00,301.0,310.9,1473,44.2,116,0,No Failure
REC-06132,CNC-02,H35545,2026-09-13 11:00:00,301.0,311.0,1640,37.6,118,0,No Failure
REC-06133,PRESS-01,L53312,2026-09-13 12:00:00,301.1,311.1,1429,42.5,123,0,No Failure
REC-06134,PRESS-01,L53313,2026-09-13 13:00:00,301.1,311.1,1470,40.9,125,0,No Failure
REC-06135,PRESS-01,L53314,2026-09-13 14:00:00,301.0,311.0,1581,37.0,127,0,No Failure
REC-06136,PRESS-01,L53315,2026-09-13 15:00:00,301.0,310.9,1740,28.9,129,0,No Failure
REC-06137,CNC-03,H35550,2026-09-13 16:00:00,300.9,310.8,1390,40.6,131,0,No Failure
REC-06138,CONV-01,M20997,2026-09-13 17:00:00,300.9,310.8,1988,19.7,136,0,No Failure
REC-06139,CONV-02,M20998,2026-09-13 18:00:00,300.8,310.7,1452,43.0,139,0,No Failure
REC-06140,PRESS-01,L53319,2026-09-13 19:00:00,300.8,310.7,1586,33.4,142,0,No Failure
REC-06141,PRESS-01,L53320,2026-09-13 20:00:00,300.8,310.7,1589,34.3,144,0,No Failure
REC-06142,PRESS-01,L53321,2026-09-13 21:00:00,300.8,310.8,1486,45.7,146,0,No Failure
REC-06143,PRESS-01,L53322,2026-09-13 22:00:00,300.9,310.9,1755,27.9,148,0,No Failure
REC-06144,CONV-01,M21003,2026-09-13 23:00:00,301.0,310.9,1575,34.6,150,0,No Failure
REC-06145,CONV-02,M21004,2026-09-14 00:00:00,301.1,311.1,1615,37.7,153,0,No Failure
REC-06146,CONV-01,M21005,2026-09-14 01:00:00,301.1,311.1,1436,41.8,156,0,No Failure
REC-06147,CONV-02,M21006,2026-09-14 02:00:00,301.1,311.1,1470,40.6,159,0,No Failure
REC-06148,CONV-01,M21007,2026-09-14 03:00:00,301.1,311.1,2089,19.8,162,0,No Failure
REC-06149,PRESS-01,L53328,2026-09-14 04:00:00,301.1,311.2,1564,37.0,165,0,No Failure
REC-06150,CONV-02,M21009,2026-09-14 05:00:00,301.0,311.1,1420,47.4,167,0,No Failure
REC-06151,PRESS-01,L53330,2026-09-14 06:00:00,301.1,311.1,1711,29.1,170,0,No Failure
REC-06152,PRESS-01,L53331,2026-09-14 07:00:00,301.1,311.2,1555,35.3,172,0,No Failure
REC-06153,CONV-01,M21012,2026-09-14 08:00:00,301.1,311.1,1592,35.7,174,0,No Failure
REC-06154,PRESS-01,L53333,2026-09-14 09:00:00,301.0,311.1,1236,64.4,177,1,Overstrain Failure
REC-06155,CONV-02,M21014,2026-09-14 10:00:00,301.0,310.9,1765,24.2,179,0,No Failure
REC-06156,PRESS-01,L53335,2026-09-14 11:00:00,301.0,311.0,1634,31.2,182,0,No Failure
REC-06157,PRESS-01,L53336,2026-09-14 12:00:00,301.1,311.1,1508,41.5,184,0,No Failure
REC-06158,PRESS-01,L53337,2026-09-14 13:00:00,301.1,311.2,1774,29.6,186,0,No Failure
REC-06159,PRESS-01,L53338,2026-09-14 14:00:00,301.1,311.0,1677,29.1,188,0,No Failure
REC-06160,PRESS-01,L53339,2026-09-14 15:00:00,301.0,311.0,1399,58.0,190,1,Overstrain Failure
REC-06161,PRESS-01,L53340,2026-09-14 16:00:00,301.0,310.9,1570,34.0,192,0,No Failure
REC-06162,PRESS-01,L53341,2026-09-14 17:00:00,301.0,310.9,1479,44.3,194,0,No Failure
REC-06163,PRESS-01,L53342,2026-09-14 18:00:00,301.0,310.8,1558,34.9,196,0,No Failure
REC-06164,PRESS-01,L53343,2026-09-14 19:00:00,300.8,310.7,1358,48.1,198,0,No Failure
REC-06165,CNC-01,H35578,2026-09-14 20:00:00,300.9,310.7,1656,30.7,200,0,No Failure
REC-06166,PRESS-01,L53345,2026-09-14 21:00:00,300.9,310.7,1523,35.8,205,0,No Failure
REC-06167,CNC-02,H35580,2026-09-14 22:00:00,300.9,310.7,1403,40.6,207,0,No Failure
REC-06168,CONV-01,M21027,2026-09-14 23:00:00,300.9,310.7,1362,51.6,212,0,No Failure
REC-06169,CONV-02,M21028,2026-09-15 00:00:00,300.7,310.6,1778,27.1,215,0,No Failure
REC-06170,PRESS-01,L53349,2026-09-15 01:00:00,300.7,310.5,1448,38.2,218,0,No Failure
REC-06171,CNC-03,H35584,2026-09-15 02:00:00,300.8,310.5,1559,40.1,220,0,No Failure
REC-06172,PRESS-01,L53351,2026-09-15 03:00:00,300.8,310.6,1416,42.2,225,0,No Failure
REC-06173,PRESS-01,L53352,2026-09-15 04:00:00,300.8,310.6,1577,37.9,227,1,Tool Wear Failure
REC-06174,PRESS-01,L53353,2026-09-15 05:00:00,300.8,310.7,1633,27.8,0,0,No Failure
REC-06175,PRESS-01,L53354,2026-09-15 06:00:00,300.9,310.7,1573,31.2,2,0,No Failure
REC-06176,PRESS-01,L53355,2026-09-15 07:00:00,300.9,310.8,1517,44.3,4,0,No Failure
REC-06177,PRESS-01,L53356,2026-09-15 08:00:00,301.0,310.9,1515,37.3,6,0,No Failure
REC-06178,PRESS-01,L53357,2026-09-15 09:00:00,301.0,310.8,1527,45.3,8,0,No Failure
REC-06179,PRESS-01,L53358,2026-09-15 10:00:00,301.1,310.9,1282,67.9,10,1,Power Failure
REC-06180,CONV-01,M21039,2026-09-15 11:00:00,301.1,310.9,1396,45.1,12,0,No Failure
REC-06181,PRESS-01,L53360,2026-09-15 12:00:00,301.0,310.9,1492,44.6,15,0,No Failure
REC-06182,PRESS-01,L53361,2026-09-15 13:00:00,301.0,310.8,1975,19.7,17,0,No Failure
REC-06183,PRESS-01,L53362,2026-09-15 14:00:00,301.0,310.8,1475,35.3,19,0,No Failure
REC-06184,CNC-01,H35597,2026-09-15 15:00:00,301.0,310.9,1495,37.3,21,0,No Failure
REC-06185,PRESS-01,L53364,2026-09-15 16:00:00,301.0,311.0,1553,35.8,26,0,No Failure
REC-06186,PRESS-01,L53365,2026-09-15 17:00:00,301.1,311.0,1918,21.7,28,0,No Failure
REC-06187,CONV-02,M21046,2026-09-15 18:00:00,301.1,311.0,1413,46.6,30,0,No Failure
REC-06188,PRESS-01,L53367,2026-09-15 19:00:00,301.0,311.0,1437,56.0,33,0,No Failure
REC-06189,PRESS-01,L53368,2026-09-15 20:00:00,301.0,310.9,1450,45.9,35,0,No Failure
REC-06190,CONV-01,M21049,2026-09-15 21:00:00,301.0,310.9,1910,21.9,37,0,No Failure
REC-06191,PRESS-01,L53370,2026-09-15 22:00:00,300.9,310.9,1749,26.4,40,0,No Failure
REC-06192,CNC-02,H35605,2026-09-15 23:00:00,301.0,310.9,1916,22.0,42,0,No Failure
REC-06193,PRESS-01,L53372,2026-09-16 00:00:00,301.0,310.9,1428,45.3,47,0,No Failure
REC-06194,PRESS-01,L53373,2026-09-16 01:00:00,301.0,310.9,1578,38.4,49,0,No Failure
REC-06195,PRESS-01,L53374,2026-09-16 02:00:00,300.9,310.8,1571,39.9,51,0,No Failure
REC-06196,PRESS-01,L53375,2026-09-16 03:00:00,300.9,310.8,1729,30.2,53,0,No Failure
REC-06197,PRESS-01,L53376,2026-09-16 04:00:00,300.9,310.8,1701,30.4,55,0,No Failure
REC-06198,PRESS-01,L53377,2026-09-16 05:00:00,300.9,310.8,1493,45.8,57,0,No Failure
REC-06199,CONV-02,M21058,2026-09-16 06:00:00,301.0,310.9,1554,32.7,59,0,No Failure
REC-06200,PRESS-01,L53379,2026-09-16 07:00:00,300.9,310.9,1497,43.2,62,0,No Failure
REC-06201,PRESS-01,L53380,2026-09-16 08:00:00,301.0,310.9,1679,29.8,64,0,No Failure
REC-06202,CONV-01,M21061,2026-09-16 09:00:00,301.0,310.9,1510,44.5,66,0,No Failure
REC-06203,PRESS-01,L53382,2026-09-16 10:00:00,301.0,310.9,1296,54.9,69,0,No Failure
REC-06204,PRESS-01,L53383,2026-09-16 11:00:00,301.0,310.9,1404,41.8,71,0,No Failure
REC-06205,CONV-02,M21064,2026-09-16 12:00:00,300.9,310.8,1519,34.9,73,0,No Failure
REC-06206,CONV-01,M21065,2026-09-16 13:00:00,300.9,310.7,1696,27.3,76,0,No Failure
REC-06207,CONV-02,M21066,2026-09-16 14:00:00,300.8,310.6,1669,28.4,79,0,No Failure
REC-06208,PRESS-01,L53387,2026-09-16 15:00:00,300.7,310.6,1447,40.7,82,0,No Failure
REC-06209,CONV-01,M21068,2026-09-16 16:00:00,300.7,310.6,1418,46.3,84,0,No Failure
REC-06210,PRESS-01,L53389,2026-09-16 17:00:00,300.7,310.6,1407,40.5,87,0,No Failure
